Gaia DR2 1807887150930343424|TOI-5799|TIC 328081248
Gaia DR2 2024845946447691264|TIC 113329742|HD 184010
TIC 399793957|KIC 3526061|Gaia DR2 2100133252769956224
NGTS-21|Gaia DR2 6779308394419726848|TIC 441422655
KMT-2021-BLG-1898L|KMT-2021-BLG-1898
Gaia DR2 2700166125618717696|TOI-5803|TIC 466382581
TIC 138644215|Gaia DR2 2052441008208934144|Kepler-76
OGLE-2017-BLG-1691L|OGLE-2017-BLG-1691
KMT-2021-BLG-0320L|KMT-2021-BLG-0320
KMT-2021-BLG-1303|KMT-2021-BLG-1303L
KMT-2021-BLG-1554|KMT-2021-BLG-1554L
TIC 122447896|Gaia DR2 2101083368257255040|Kepler-1762
TIC 155782207|Gaia DR2 6843672087120107264|HD 206893
Gaia DR2 50884474718017408|K2-411|TIC 440701570
Gaia DR2 2439890557725244800|TIC 423610130|K2-413
K2-414|Gaia DR2 2634046753364013440|TIC 301288279
Gaia DR2 3409152693750235008|K2-412|TIC 69274518
Gaia DR2 2132326747070439296|TIC 48503881|Kepler-1712
TIC 138574253|Gaia DR2 2076517323560360576|Kepler-923
Gaia DR2 4816462091938129408|TIC 77287067|NGTS-23
NGTS-25|Gaia DR2 6682513094425008640|TIC 290742484
Gaia DR2 2101136385334437632|Kepler-924|TIC 122596334
Kepler-1763|Gaia DR2 2076537252208879104|TIC 138575125
TIC 350814622|Gaia DR2 2132152916856093952|Kepler-4
Kepler-925|TIC 122294985|Gaia DR2 2101170951231556864
TIC 2382387|HD 167768|Gaia DR2 4270573397890617856
HD 114082|TIC 441546821|HIP 64184|Gaia DR2 6055854551117476480
KMT-2021-BLG-0119L|KMT-2021-BLG-0119
KMT-2021-BLG-0192L|KMT-2021-BLG-0192
KMT-2021-BLG-2294|KMT-2021-BLG-2294L
MOA-2019-BLG-008L|MOA-2019-BLG-008
TIC 394174412|Gaia DR2 2101378312251177472|Kepler-926
TIC 102734241|Gaia DR2 2034047656176989952|TOI-6002
Gaia DR2 2168280502430898944|TOI-6008|TIC 286201103
KMT-2017-BLG-0673|KMT-2017-BLG-0673L
KMT-2019-BLG-0414L|KMT-2019-BLG-0414
Gaia DR2 2441630500517079808|GJ 1002|TIC 176287658
KMT-2021-BLG-0240|KMT-2021-BLG-0240L
TIC 327369524|Gaia DR2 428360006379022592|TOI-6016
OGLE-2006-BLG-284 A|OGLE-2006-BLG-284L A
KMT-2021-BLG-1077|KMT-2021-BLG-1077L
MOA-2020-BLG-135L|MOA-2020-BLG-135
Gaia DR2 2102053446751282944|Kepler-138|TIC 159376971
Gaia DR2 6356375508717699584|TIC 352542468|nu Oct A|HD 205478|HIP 107089
Gaia DR2 786834302079285632|TIC 11893637|GJ 1151
TOI-6029|TIC 419523962|Gaia DR2 430269136520563200
TOI-6034|TIC 388076422|Gaia DR2 2270404997834401664
Gaia DR2 237640407346340736|TIC 194736418|TOI-6038 A
Gaia DR2 2101480188876308480|TIC 122066280|Kepler-927
OGLE-2019-BLG-0468|OGLE-2019-BLG-0468L
KMT-2017-BLG-1194L|KMT-2017-BLG-1194
KMT-2017-BLG-0428L|KMT-2017-BLG-0428
KMT-2019-BLG-1806L|KMT-2019-BLG-1806
KMT-2017-BLG-1003L|KMT-2017-BLG-1003
KMT-2019-BLG-1367|KMT-2019-BLG-1367L
OGLE-2017-BLG-1806|OGLE-2017-BLG-1806L
KMT-2016-BLG-1105|KMT-2016-BLG-1105L
OGLE-2019-BLG-1053|OGLE-2019-BLG-1053L
KMT-2019-BLG-0253L|KMT-2019-BLG-0253
OGLE-2018-BLG-0506|OGLE-2018-BLG-0506L
Gaia DR2 2077411363951616512|TIC 138431522|Kepler-1764
OGLE-2018-BLG-0516|OGLE-2018-BLG-0516L
OGLE-2019-BLG-1492L|OGLE-2019-BLG-1492
OGLE-2018-BLG-0977|OGLE-2018-BLG-0977L
KMT-2019-BLG-0953L|KMT-2019-BLG-0953
OGLE-2016-BLG-1093L|OGLE-2016-BLG-1093
KMT-2021-BLG-1391L|KMT-2021-BLG-1391
KMT-2021-BLG-1253L|KMT-2021-BLG-1253
KMT-2021-BLG-1372|KMT-2021-BLG-1372L
KMT-2021-BLG-0748|KMT-2021-BLG-0748L
KMT-2019-BLG-1042L|KMT-2019-BLG-1042
KMT-2019-BLG-1552|KMT-2019-BLG-1552L
KMT-2019-BLG-2974|KMT-2019-BLG-2974L
TIC 122136712|Gaia DR2 2101473385648356608|Kepler-928
TIC 392681545|TOI-6054|HIP 17540|Gaia DR2 474143193821024256
Gaia DR2 2075389018477664384|Kepler-929|TIC 170733187
TIC 352617553|Gaia DR2 2188318517720321664|Wolf 1069
L 363-38|Gaia DR2 4999067471248893952|TIC 118585685
TIC 94945758|AF Lep|Gaia DR2 3009908378049913216|HD 35850|HIP 25486
TIC 147670988|Gaia DR2 1584088431025057792|GJ 463|HIP 60398
TIC 279401253|Gaia DR2 5110565749968529024
HD 169142|TIC 51077087|Gaia DR2 4048015133392824064
OGLE-2018-BLG-0799|OGLE-2018-BLG-0799L
TIC 18318288|Gaia DR2 4597447518944594176|TOI-6086
HIP 14417|Gaia DR2 567664766657362304|TIC 297820335|HD 18438
TIC 271052158|Gaia DR2 2077540827141811200|Kepler-314
KMT-2021-BLG-0712|KMT-2021-BLG-0712L
KMT-2021-BLG-0909L|KMT-2021-BLG-0909
KMT-2021-BLG-2478|KMT-2021-BLG-2478L
KMT-2021-BLG-1105L|KMT-2021-BLG-1105
Gaia DR2 604215144503584640|TIC 323687123|K2-415
HD 174429|Gaia DR2 6655168686921108864|HIP 92680|TIC 406095880|PZ Tel
KMT-2018-BLG-0030L|KMT-2018-BLG-0030
KMT-2018-BLG-0087L|KMT-2018-BLG-0087
KMT-2018-BLG-0247L|KMT-2018-BLG-0247
Gaia DR2 2078446691589261696|Kepler-930|TIC 274031725
OGLE-2018-BLG-0298|OGLE-2018-BLG-0298L
KMT-2018-BLG-2602|KMT-2018-BLG-2602L
OGLE-2018-BLG-1119|OGLE-2018-BLG-1119L
TIC 19342878|WASP-149
TIC 210083929|TOI-6130|Gaia DR2 2736716262948031872
TIC 100909102|WASP-155
Kepler-931|TIC 272945038|Gaia DR2 2078696001543253248
TIC 51637609|WASP-102
Kepler-485|TIC 27318774|Gaia DR2 2135184068555793024
Gaia DR2 2078524482038704000|Kepler-1650|TIC 273502299
TIC 273773509|Kepler-1765|Gaia DR2 2078527986732237824
TIC 159375845|Gaia DR2 2102045097334800256|Kepler-1670
Kepler-932|TIC 272715773|Gaia DR2 2078726238114989824
TIC 273694712|Kepler-315|Gaia DR2 2078635910668511872
Gaia DR2 2768048564768256512|Gliese 12|TIC 52005579
TIC 261135533|Gaia DR2 1956328333130770048|TOI-6255
Gaia DR2 2102865436087077632|TIC 159099716|Kepler-933
Gaia DR2 2060523518197844608|TIC 10988057|HIP 99770
Kepler-10|Gaia DR2 2132155017099178624|TIC 377780790
Gaia DR2 2126835717285958912|TIC 159379942|Kepler-934
Kepler-104|TIC 158553540|Gaia DR2 2102454253097554304
TIC 27992970|Kepler-507|Gaia DR2 2135314184585149696
K2-2016-BLG-0005|K2-2016-BLG-0005L
WISE J033605.05-014350.4
OGLE-2018-BLG-1126|OGLE-2018-BLG-1126L
OGLE-2018-BLG-1647L|OGLE-2018-BLG-1647
OGLE-2018-BLG-1367|OGLE-2018-BLG-1367L
OGLE-2018-BLG-0932|OGLE-2018-BLG-0932L
OGLE-2018-BLG-1212|OGLE-2018-BLG-1212L
TIC 49043968|Gaia DR2 5453063823882876032|WASP-193
Kepler-316|Gaia DR2 2126214287057239680|TIC 159522175
TIC 397362481|HIP 56998|Gaia DR2 5378886891122066560|HD 101581
Gaia DR2 2128151660905893504|Kepler-1766|TIC 270958237
Kepler-935|Gaia DR2 2080476321330727808|TIC 271424795
Gaia DR2 2128190453050802048|Kepler-936|TIC 270619059
Kepler-937|TIC 270854155|Gaia DR2 2128152897857003264
Gaia DR2 2220012421430629632|TIC 372207328|TOI-6324
Kepler-1767|Gaia DR2 2128221376815734528|TIC 270619473
TIC 271253308|Kepler-938
TIC 270790652|Gaia DR2 2128223747637518208|Kepler-939
Gaia DR2 2128594420494169856|Kepler-940|TIC 270959279
TIC 328513434|TOI-6383 A|Gaia DR2 473934011733049856
Gaia DR2 2128593252262465280|Kepler-941|TIC 270959184
Kepler-917|TIC 268383727|Gaia DR2 2085724496490595584
Gaia DR2 5590415817155428224|TIC 97921547|NGTS-33
TIC 28450124|Gaia DR2 2086541158751075968|Kepler-918
KMT-2022-BLG-0440|KMT-2022-BLG-0440L
KMT-2019-BLG-0298|KMT-2019-BLG-0298L
KMT-2019-BLG-1216L|KMT-2019-BLG-1216
KMT-2019-BLG-2783|KMT-2019-BLG-2783L
OGLE-2019-BLG-0249|OGLE-2019-BLG-0249L
OGLE-2019-BLG-0679L|OGLE-2019-BLG-0679
Gaia DR2 6356417496318028800|TIC 290348383|HD 207496|HIP 108162 A
TIC 28361491|Gaia DR2 2086552256947163392|Kepler-919
TIC 301132473|Gaia DR2 2632278807386060288|K2-416
K2-417|TIC 49592509|Gaia DR2 2437684039751295744
MOA-2020-BLG-208L|MOA-2020-BLG-208
Gaia DR2 4153949058525858048|TIC 13894108|HD 167677|HIP 89583
HIP 50653|HD 89839|TIC 294028147|Gaia DR2 5355799586503538176
TIC 105138916|HD 165131|HIP 88595|Gaia DR2 4070009007975710464
Gaia DR2 5452634262730082176|TIC 20375215|HIP 54597
BD-210397|HIP 10337|Gaia DR2 5124636303346779008|TIC 268804174
Gaia DR2 5220639164696365312|TIC 308087983|HD 74698|HIP 42532
Gaia DR2 5401358469249455104|TIC 48974071|HIP 53437|HD 94771
TOI-2018|Gaia DR2 1272123859439770368|TIC 357501308|HIP 74981
Gaia DR2 2086879189856001024|Kepler-1759|TIC 267989857
TIC 332657786|Gaia DR2 5673934548598976256|TOI-6478
TIC 28448998|Gaia DR2 2086932653608913024|Kepler-313
Gaia DR2 2131804925724122240|TIC 48421060|Kepler-1760
Kepler-1761|TIC 48421337|Gaia DR2 2131817707546856320
Kepler-920|Gaia DR2 2131815577243101696|TIC 267570317
TIC 48448706|Gaia DR2 2132177282208543872|Kepler-921
HIP 81208 C
MOA-2022-BLG-249L|MOA-2022-BLG-249
HIP 96258|HD 184960|DMPP-4|TIC 26884478|Gaia DR2 2136027771930903808
TIC 294401924|Gaia DR2 6324325225803432320|HN Lib|HIP 71253
TIC 174500619|HD 6860|HIP 5447
HIP 63090|TIC 411188061|Gaia DR2 3704342295605242112|HD 112300
TIC 48448415|Gaia DR2 2132214871762396160|Kepler-922
Kepler-943|Gaia DR2 2103725219818080640|TIC 120106432
TIC 159715997|Gaia DR2 2101737474597174016|Kepler-945
Gaia DR2 502835190261902464|HD 36384|HIP 26638|TIC 418343111
Gaia DR2 3417062653416093184|TIC 73816033|HIP 25793|HD 36112|MWC 758
Kepler-944|Gaia DR2 2077738571736987008|TIC 270610053
Gaia DR2 2078316296378319488|Kepler-942|TIC 271349932
Kepler-120|TIC 121458707|Gaia DR2 2099740761478810624
Gaia DR2 6200734415129509504|TIC 75650448|TOI-6628
HIP 738|TOI-198|Gaia DR2 2333676738049780352|TIC 12421862
HIP 42214|TIC 11665403|HD 73256|Gaia DR2 5643762781311698048
TIC 262587669|HD 75302|HIP 43297|Gaia DR2 581100382135253760
HIP 60648|TIC 94924490|Gaia DR2 3694842171545206656|HD 108202
HIP 74856|TIC 143713715|HD 135625|Gaia DR2 6000000322464144896
HIP 96861|Gaia DR2 6640676436470581888|TIC 320264344|HD 185283
Gaia DR2 4010201828880793984|HIP 60093|TIC 328860504|GJ 9404
KMT-2021-BLG-2010|KMT-2021-BLG-2010L
KMT-2022-BLG-0371L|KMT-2022-BLG-0371
KMT-2022-BLG-1013|KMT-2022-BLG-1013L
TIC 48353358|Gaia DR2 2131725447350716032|Kepler-1651
TIC 121490076|HIP 113103|Gaia DR2 6541360574788758016
TIC 174328045|Gaia DR2 363314964355784192|TOI-6651
TIC 122374509|Kepler-1777|Gaia DR2 2051104586182508928
TIC 120762990|Gaia DR2 2099851331117081600|Kepler-1034
Kepler-109|TIC 122441003|Gaia DR2 2101175933393051008
Gaia DR2 2099854801450635520|TIC 120693914|Kepler-1978
Gaia DR2 2099524776162690944|TIC 121395761|Kepler-951
TIC 137150039|Gaia DR2 2052582432887909376|Kepler-323
TIC 298130822|Gaia-3|HIP 66074
TIC 394177315|Gaia DR2 2100959501399885696|Kepler-1513
TIC 424934357|GJ 724|HIP 91608|Gaia DR2 4105386718001211392
Gaia DR2 1412645602995521920|TIC 274626553|GJ 3988
Kepler-1773|Gaia DR2 2099957605786905344|TIC 120763491
Kepler-1024|TIC 137349536|Gaia DR2 2052666992204482816
TIC 120962548|Gaia DR2 2099980111415659776|Kepler-967
Gaia DR2 2053523271244105216|Kepler-49|TIC 137555411
Kepler-975|TIC 122450762|Gaia DR2 2052826318309391104
Kepler-1775|TIC 120892579|Gaia DR2 2100001036496903040
HIP 102401|TIC 239332587|Gaia DR2 2070115588901082368|GJ 806
Gaia DR2 3948424496764080640|HD 110067|TIC 347332255
HD 88986|Gaia DR2 741184091114529792|HIP 50316|TIC 1042868
Gaia DR2 1530780980575704704|HD 112570|HIP 63211|TIC 137004295
TIC 424731682|HD 154391|HIP 83289|Gaia DR2 1438038102484626048
Gaia DR2 1380293091823646720|TIC 24108819|LHS 3154
Kepler-317|TIC 138890353|Gaia DR2 2052163518963966336
KMT-2021-BLG-1547|KMT-2021-BLG-1547L
KMT-2021-BLG-1770L|KMT-2021-BLG-1770
OGLE-2019-BLG-1180|OGLE-2019-BLG-1180L
Kepler-995|Gaia DR2 2100214788429438336|TIC 120315006
KMT-2018-BLG-0885L|KMT-2018-BLG-0885
KMT-2019-BLG-0297L|KMT-2019-BLG-0297
KMT-2019-BLG-0335L|KMT-2019-BLG-0335
GJ 341|TIC 359271092|HD 304636|HIP 45908|Gaia DR2 5299440441521812992
TIC 137152419|Kepler-1053|Gaia DR2 2052973309272223232
Gaia DR2 4233021433662981760|TIC 393818343
Kepler-100|TIC 159654016|Gaia DR2 2101733244046205568
TIC 123450224|Kepler-139|Gaia DR2 2105362903731391744
TIC 262457542|HIP 74653|HD 134606|Gaia DR2 5798962867668048768
Gaia DR2 2101002725951186560|TIC 122062591|Kepler-1772
Gaia DR2 2052975370856687744|TIC 137217372|Kepler-416
Kepler-331|Gaia DR2 2052794982231985664|TIC 351063265
TIC 137337090|Kepler-1671|Gaia DR2 2052984785425250176
TIC 353804063|Gaia DR2 295713102534550272|HS Psc
NGC 2682 Sand 1429|TIC 437039505|Gaia DR2 604903468852379904
TIC 61230756|CI Tau|Gaia DR2 145203159127518336
Kepler-1060|Gaia DR2 2100653527927414272|TIC 120691237
Gaia DR2 5353625852001928960|TIC 119862115|Luhman 16 A
KMT-2021-BLG-1150L|KMT-2021-BLG-1150
M62H
Kepler-350|Gaia DR2 2100338792724606720|TIC 120498491
OGLE-2017-BLG-0640|OGLE-2017-BLG-0640L
OGLE-2017-BLG-1275|OGLE-2017-BLG-1275L
OGLE-2017-BLG-1237|OGLE-2017-BLG-1237L
IRAS 04125+2902|Gaia DR2 164800235906366976|TIC 56658270
Gaia DR2 2101230049979183232|TIC 121786630|Kepler-319
HD 65526|HIP 39017|TIC 26045729|Gaia DR2 3068540350999693952
KMT-2023-BLG-0416L|KMT-2023-BLG-0416
KMT-2023-BLG-1454|KMT-2023-BLG-1454L
KMT-2023-BLG-1642|KMT-2023-BLG-1642L
TIC 357014373|Gaia DR2 5199985216726016896|2MASS J11550485-7919108
Gaia DR2 6348514275456913792|2MASS J21252752-8138278|TIC 273305007
TIC 121734006|Gaia DR2 2101233898269847296|Kepler-1042
TIC 14183352|Gaia DR2 51369428065705600|2MASS J03590986+2009361
ITG 15 A|Gaia DR2 148400229703257856|TIC 150058659
TIC 88723334|Gaia DR2 824017070904063104|G 196-3
Gaia DR2 2103502465633672320|Kepler-1026|TIC 237192046
Gaia DR2 5201185574182015744
HIP 77900|TIC 24133681|Gaia DR2 6233740654686482560
Gaia DR2 902448598271728256|TIC 139270665
Gaia DR2 5183875103632956032|TIC 10930507|2MASS J0249-0557 A
Gaia DR2 1869054868256849920|SPECULOOS-3|TIC 230741378
TOI-1224|Gaia DR2 4620009665047355520|TIC 299798795
Gaia DR2 2315343240650059520|TIC 63726082|UCAC3 113-933
UCAC4 328-061594|Gaia DR2 5473389537569200896|TIC 168071263
Gaia DR2 2646280705713202816|HIP 116384|GJ 900 A|TIC 422618003
TIC 392747437|NGTS-26|Gaia DR2 6216644481523819776
MOA-2022-BLG-563|MOA-2022-BLG-563L
KMT-2023-BLG-0469|KMT-2023-BLG-0469L
KMT-2023-BLG-0735L|KMT-2023-BLG-0735
HIP 19176|TIC 15817487|Gaia DR2 51914888911355776|HD 284149 A
HIP 6069|TIC 380887434|Gaia DR2 2564324345929277184|TOI-4527
TIC 122139228|Kepler-1032|Gaia DR2 2101146757674573568
Kepler-328|Gaia DR2 2076373321899335808|TIC 184164097
OGLE-2023-BLG-0836L|OGLE-2023-BLG-0836
TIC 365102760|Gaia DR2 2185044477033336064
KMT-2023-BLG-1431|KMT-2023-BLG-1431L
OGLE-2014-BLG-0221L|OGLE-2014-BLG-0221
HD 48948|Gaia DR2 1003351437484254464|HIP 32769|TIC 88228576
Gaia DR2 995754258812449024|TIC 241249530
Gaia DR2 2984391358868786816|TIC 46432937
Gaia DR2 2103516759284836992|Kepler-1017|TIC 237188153
Gaia22dkvL
HIP 31300|GJ 238|Gaia DR2 5482827676662168832|TIC 260708537
Gaia DR2 2103377980301947264|TIC 120418600|Kepler-974
OGLE-2017-BLG-0448|OGLE-2017-BLG-0448L
TIC 4672985|Gaia DR2 5172202413314737152
TOI-7041|Gaia DR2 6522218077348813440|TIC 201175570
TIC 121603761|Kepler-955|Gaia DR2 2101305469605609088
TIC 404518509|HD 21520|HIP 16038|Gaia DR2 4847732649308331648
TIC 277913391|HIP 116745|Gaia DR2 6380214844952702848|HD 222237
Barnard's star|TIC 325554331|Gaia DR2 4472832130942575872|HIP 87937
OGLE-2016-BLG-1598L|OGLE-2016-BLG-1598
OGLE-2016-BLG-1800L|OGLE-2016-BLG-1800
MOA-2016-BLG-526L|MOA-2016-BLG-526
KMT-2016-BLG-2321|KMT-2016-BLG-2321L
KMT-2023-BLG-1866|KMT-2023-BLG-1866L
Kepler-158|TIC 120103325|Gaia DR2 2103295173333142784
TIC 272605867|Gaia DR2 2079728790863754752|Kepler-963
TIC 123312978|Gaia DR2 2117323498594316544|Kepler-1489
Kepler-1672|Gaia DR2 2073677040206349696|TIC 170236331
Gaia DR2 2099983478670059136|TIC 120962288|KOI-4978
TIC 27846348|Gaia DR2 2135275362382289280|Kepler-51
Gaia DR2 2076383625510685824|TIC 184247532|Kepler-340
TIC 139155506|Kepler-964|Gaia DR2 2076589960045421184
Gaia DR2 2073750986669231232|Kepler-348|TIC 169180792
KMT-2021-BLG-2609L|KMT-2021-BLG-2609
KMT-2022-BLG-0303L|KMT-2022-BLG-0303
HD 86728|TIC 172954294|Gaia DR2 746545172372256384|HIP 49081
Kepler-338|Gaia DR2 2104344141784539264|TIC 258203303
KMT-2024-BLG-1044|KMT-2024-BLG-1044L
KMT-2022-BLG-2286|KMT-2022-BLG-2286L
KMT-2023-BLG-1743|KMT-2023-BLG-1743L
Gaia DR2 2126569051355142656|TIC 63001143|Kepler-111
Gaia DR2 2101379205604338688|Kepler-970|TIC 122069243
Gaia-4|TIC 166669918
Gaia-5|TIC 42004825
TIC 176966903|Gaia DR2 3620612011248988416|K2-99
Gaia DR2 2154880616773521408|TIC 359676790|Gl 725 A|HD 173739|HIP 91768
KOBE-1|TIC 16917838|HIP 5957|Gaia DR2 294517800251711616
HIP 83941|GJ 2126|Gaia DR2 5977270148650362112|TIC 44082776
Gaia DR2 2501948402746099456|TIC 318753380|TOI-2443|HIP 12493
Gaia DR2 2053574639053629952|Kepler-959|TIC 137411481
Kepler-1051|TIC 138968338|Gaia DR2 2076661630160275072
TIC 121660779|Gaia DR2 2102110724433416960|Kepler-1774
TIC 137556197|Gaia DR2 2053581167404822272|Kepler-333
Gaia DR2 2103688489257523584|TIC 350987771|Kepler-1675
Gaia DR2 2103712163117363200|Kepler-971|TIC 120105003
Gaia DR2 2102152815113208192|Kepler-950|TIC 121461701
Gaia DR2 2101792175299215488|Kepler-336|TIC 122298677
TIC 168811794|Gaia DR2 2076839480469187712|Kepler-1783
TIC 352593978|Gaia DR2 2879455480941956736|GJ 1289
BD+05 4868 A|TIC 466376085|HIP 107587|Gaia DR2 2700378125204437760
ZTF J1230-2655|Gaia DR2 3475360576690175616|TIC 951438622
TIC 1685332572|Gaia DR2 4529477698683435264|ZTF J1828+2308
Gaia DR2 796443724462555904|TIC 67646988|LP 261-75 A
KMT-2019-BLG-0578|KMT-2019-BLG-0578L
KMT-2021-BLG-0736L|KMT-2021-BLG-0736
TIC 471016687|Gaia DR2 2358022227591374336|G 268-110
TIC 467119250|Gaia DR2 970354749937140736|G 192-15
Gaia DR2 2289304297045379456|G 261-6|TIC 420130591
HD 95650|Gaia DR2 3988689609004982912|TIC 97488127|HIP 53985|Gl 410
Gaia DR2 2101649891623535104|TIC 351072172|Kepler-996
Gaia DR2 2101670026430316416|Kepler-1029|TIC 137409907
TIC 138099276|Gaia DR2 2077595394707557120|Kepler-948
Gaia DR2 2076891329311747584|Kepler-1057|TIC 169463893
OGLE-2016-BLG-0007L|OGLE-2016-BLG-0007
TIC 121943952|Kepler-1059|Gaia DR2 2102249400337907456
AT2021ueyL
TIC 274118253|Kepler-965|Gaia DR2 2075412451819530624
Gaia DR2 2104168288644696320|TIC 120495241|Kepler-952
Gaia DR2 2104704815958848000|TIC 123408693|Kepler-1048
KMT-2017-BLG-0849|KMT-2017-BLG-0849L
KMT-2017-BLG-1057|KMT-2017-BLG-1057L
KMT-2017-BLG-2331|KMT-2017-BLG-2331L
OGLE-2017-BLG-0364L|OGLE-2017-BLG-0364
Gaia DR2 2101938650863923712|Kepler-988|TIC 159446957
Gaia DR2 2101760014585798528|TIC 159768168|Kepler-977
Gaia DR2 2077553200951551360|Kepler-947|TIC 271050878
TIC 63005080|Kepler-1781|Gaia DR2 2101755788338161920
Kepler-343|Gaia DR2 2125773279815846656|TIC 63120970
Gaia DR2 2077902914366974464|TIC 271537790|Kepler-1021
TIC 271960115|Kepler-1006
Gaia DR2 2105151526917259520|Kepler-1009|TIC 164411478
TIC 158218178|Gaia DR2 2105491997566014336|Kepler-351
TIC 158552426|Gaia DR2 2102600488143944192|Kepler-1027
Kepler-1035|Gaia DR2 2102730157496733952|TIC 158927791
Gaia DR2 2077811410082955776|TIC 275494853|Kepler-986
Gaia DR2 2078135461074212736|Kepler-1780|TIC 270862497
TIC 158317637|Kepler-978|Gaia DR2 2105597825559486336
Kepler-1002|Gaia DR2 2077837115462974080|TIC 275494505
Gaia DR2 2105663727538050688|TIC 158215347|Kepler-1005
TIC 159179987|Kepler-341|Gaia DR2 2102815683186036096
Gaia DR2 2125896459478159360|TIC 63373862|Kepler-1015
TIC 271261159|Gaia DR2 2078083436127470080|Kepler-1769
Gaia DR2 2078038738412342656|TIC 271967039|Kepler-972
Kepler-1770|TIC 268603980|Gaia DR2 2075969526254302848
Kepler-1676|TIC 158422963
Gaia DR2 2105262886829784960|TIC 351803452|Kepler-961
Gaia DR2 2106006156689931648|TIC 158433884|Kepler-1778
Gaia DR2 2106595941599427072|Kepler-1025|TIC 164727439
Kepler-1782|Gaia DR2 2117335077826003840|TIC 123202646
TIC 159305424|Gaia DR2 2126878048483137152|Kepler-985
TIC 63366281|Gaia DR2 2126336710805475712|Kepler-327
Gaia DR2 2075875277491246848|Kepler-946|TIC 185057567
Kepler-1014|Gaia DR2 2105933417124075264|TIC 164883912
Gaia DR2 2102899314789524480|TIC 158989909|Kepler-1010
TIC 271046140|Kepler-321|Gaia DR2 2078327974388092544
Gaia DR2 2079028676836456960|TIC 268483792|Kepler-1038
Kepler-322|Gaia DR2 2117317588719059968|TIC 123313142
Gaia DR2 2126373303927596160|TIC 63365721|Kepler-993
TIC 159304741|Gaia DR2 2126890417989112832|Kepler-1013
Gaia DR2 2126979031752904192|TIC 159441326|Kepler-1054
Gaia DR2 2106679126525940096|TIC 164560648|Kepler-1033
TIC 158933249|Kepler-953|Gaia DR2 2127132821641254272
Gaia DR2 2126415051008325376|Kepler-349|TIC 270615037
Gaia DR2 2079270981709055232|Kepler-1784|TIC 273690421
Kepler-1768|Gaia DR2 2076155515517119744|TIC 239236731
Kepler-37|Gaia DR2 2106674071344722688|TIC 164652245
Kepler-330|Gaia DR2 2127181926007695744|TIC 158727691
Gaia DR2 2126597054542193536|Kepler-1003|TIC 63074840
Kepler-1055|Gaia DR2 2127020229079881856|TIC 159440697
TIC 272491981|Gaia DR2 2079733154550359424|Kepler-1008
Gaia DR2 2106805501643509888|TIC 164670756|Kepler-1045
TIC 164882868|Kepler-983
TIC 271162671|Kepler-980|Gaia DR2 2079902101382181248
TIC 164881786|Kepler-127|Gaia DR2 2107266570672734592
Gaia DR2 2079224424266279936|Kepler-329|TIC 268713285
TIC 271256817|Kepler-1674|Gaia DR2 2079934640055270144
TIC 274020852|Gaia DR2 2079404572371719680|Kepler-1039
Kepler-1018|Gaia DR2 2107016126838707200|TIC 164555061
TIC 272085033|Gaia DR2 2079810120364906880|Kepler-335
Gaia DR2 2082208254002842240|TIC 239309962|Kepler-1779
Kepler-1030|Gaia DR2 2128009617747394432|TIC 270617362
Gaia DR2 2080054761700390272|Kepler-1058|TIC 271164394
TIC 272074477|Gaia DR2 2080381625890666496|Kepler-1007
Kepler-1016|TIC 271164596|Gaia DR2 2080061393129929088
Gaia DR2 2080067749681845504|TIC 271546191|Kepler-345
TIC 158416263|Gaia DR2 2130326460543631360|Kepler-958
Gaia DR2 2128098197152438144|TIC 270956861|Kepler-326
TIC 269271535|Kepler-352|Gaia DR2 2085281530744134272
Kepler-346|TIC 158660363|Gaia DR2 2130363259822710272
TIC 159050004|Gaia DR2 2127688938307214592|Kepler-987
TIC 269032792|Gaia DR2 2085286890863482752|Kepler-999
TIC 271546798|Gaia DR2 2080453025427246848|Kepler-962
Kepler-344|TIC 63289452|Gaia DR2 2128263364414395136
TIC 63362217|Kepler-1020|Gaia DR2 2128262161823652480
TIC 272837755|Gaia DR2 2080314315164334464|Kepler-984
